fecha,time,departamento,provincia,distrito,ubigeo,latitud,longitud,altitud_estimada,poblacion_total,poblacion_rural,porcentaje_rural,actividad_agropecuaria,cultivo_relevante,temperature_2m,relative_humidity_2m,apparent_temperature,dew_point_2m,precipitation,cloud_cover,wind_speed_10m,mes,hora,temporada_agricola,temperatura_minima_diaria,horas_bajo_cero,riesgo_helada
2024-06-06,2024-06-06T07:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.0,58,-2.2,-6.5,0.0,0,1.8,6,7,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T08:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,6.3,28,2.6,-10.7,0.0,0,2.5,6,8,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T09:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,8.6,25,5.1,-10.5,0.0,0,2.6,6,9,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T10:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,10.7,15,7.5,-14.6,0.0,19,6.1,6,10,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T11:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,12.1,13,8.7,-15.2,0.0,55,11.3,6,11,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T12:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,12.8,15,8.9,-13.6,0.0,49,16.1,6,12,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T13:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,12.8,19,8.9,-10.2,0.0,0,16.7,6,13,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T14:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,12.7,24,9.0,-7.4,0.0,0,13.7,6,14,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T15:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,12.5,20,7.7,-9.9,0.0,0,13.5,6,15,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T16:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.3,19,6.2,-11.4,0.0,0,12.1,6,16,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T17:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,7.1,44,3.2,-4.3,0.0,0,8.2,6,17,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T18:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,4.3,43,0.3,-7.3,0.0,0,7.1,6,18,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T19:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.7,45,-1.4,-8.0,0.0,0,6.8,6,19,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T20:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,3.3,62,0.0,-3.3,0.0,0,4.8,6,20,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T21:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.2,54,-0.8,-6.0,0.0,0,1.1,6,21,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T22:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.8,42,-1.6,-9.7,0.0,0,1.1,6,22,heladas_invernales,-1.7,4,alto
2024-06-06,2024-06-06T23:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.6,32,-2.0,-13.2,0.0,0,0.8,6,23,heladas_invernales,-1.7,4,alto
2024-06-07,2024-06-07T00:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.3,25,-2.6,-16.8,0.0,0,1.1,6,0,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T01:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.9,23,-3.2,-17.7,0.0,0,2.9,6,1,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T02:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.6,23,-3.6,-17.9,0.0,0,3.4,6,2,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T03:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.3,24,-4.1,-18.0,0.0,0,4.5,6,3,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T04:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.2,23,-4.1,-18.5,0.0,0,4.1,6,4,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T05:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.3,22,-4.0,-19.2,0.0,0,3.6,6,5,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T06:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.2,21,-3.9,-19.4,0.0,0,2.2,6,6,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T07:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.7,22,-3.1,-18.6,0.0,0,0.8,6,7,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T08:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,6.1,13,2.2,-20.0,0.0,0,1.1,6,8,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T09:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,9.2,11,5.2,-20.0,0.0,0,2.7,6,9,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T10:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.3,9,6.6,-20.1,0.0,0,13.7,6,10,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T11:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.7,13,6.8,-16.2,0.0,0,19.9,6,11,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T12:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.9,17,7.9,-12.3,0.0,0,17.4,6,12,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T13:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,12.4,16,8.0,-12.9,0.0,0,18.2,6,13,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T14:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.9,15,6.8,-14.0,0.0,0,18.9,6,14,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T15:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.0,16,5.3,-13.9,0.0,0,17.9,6,15,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T16:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,9.7,19,4.0,-12.7,0.0,32,15.4,6,16,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T17:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,6.0,38,2.0,-7.2,0.0,72,6.8,6,17,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T18:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.4,46,-1.9,-8.1,0.0,55,8.8,6,18,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T19:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.4,51,-2.8,-7.8,0.0,6,7.4,6,19,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T20:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.4,45,-1.3,-8.4,0.0,0,4.2,6,20,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T21:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.4,48,-1.8,-8.4,0.0,0,1.1,6,21,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T22:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.3,46,-2.2,-9.1,0.0,0,2.2,6,22,heladas_invernales,0.2,0,medio
2024-06-07,2024-06-07T23:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.7,41,-2.0,-10.1,0.0,0,2.7,6,23,heladas_invernales,0.2,0,medio
2024-06-08,2024-06-08T00:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.6,39,-2.2,-10.7,0.0,0,3.8,6,0,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T01:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.3,39,-2.6,-11.1,0.0,0,3.4,6,1,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T02:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.7,40,-3.2,-11.5,0.0,0,3.2,6,2,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T03:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.3,38,-3.4,-12.3,0.0,0,1.6,6,3,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T04:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,-0.0,36,-3.7,-13.4,0.0,0,1.3,6,4,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T05:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,-0.2,34,-4.1,-14.3,0.0,0,2.3,6,5,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T06:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,-0.4,33,-4.3,-14.9,0.0,0,2.1,6,6,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T07:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.3,30,-3.5,-15.2,0.0,0,1.6,6,7,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T08:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,5.7,15,1.6,-19.3,0.0,0,1.8,6,8,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T09:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,8.4,9,4.2,-22.8,0.0,0,3.2,6,9,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T10:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,10.0,11,6.1,-19.0,0.0,0,8.8,6,10,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T11:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.1,14,7.4,-15.8,0.0,0,13.2,6,11,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T12:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.6,16,7.8,-13.8,0.0,0,15.8,6,12,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T13:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.8,17,8.0,-12.3,0.0,76,14.9,6,13,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T14:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.6,22,7.6,-9.6,0.0,68,14.1,6,14,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T15:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,10.7,27,6.1,-7.4,0.0,91,13.7,6,15,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T16:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,9.4,31,4.6,-6.7,0.0,98,12.6,6,16,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T17:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,5.6,50,2.0,-4.0,0.0,100,6.9,6,17,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T18:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.1,67,-3.1,-4.3,0.0,99,9.8,6,18,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T19:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,3.2,60,-0.5,-3.8,0.0,91,7.0,6,19,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T20:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,3.0,52,-0.7,-5.9,0.0,0,5.5,6,20,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T21:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.6,54,-0.9,-5.8,0.0,1,4.1,6,21,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T22:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.4,53,-1.2,-6.3,0.0,19,4.2,6,22,heladas_invernales,-0.4,2,alto
2024-06-08,2024-06-08T23:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.8,46,-0.8,-7.7,0.0,16,3.3,6,23,heladas_invernales,-0.4,2,alto
2024-06-09,2024-06-09T00:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.6,42,-1.3,-9.1,0.0,0,4.7,6,0,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T01:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.6,40,-2.5,-10.6,0.0,5,5.5,6,1,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T02:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.4,37,-2.5,-11.6,0.0,70,3.2,6,2,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T03:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.5,34,-2.2,-12.6,0.0,68,1.3,6,3,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T04:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.3,33,-2.3,-13.1,0.0,88,1.1,6,4,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T05:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.9,35,-2.9,-13.0,0.0,91,1.8,6,5,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T06:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.3,37,-3.3,-12.7,0.0,98,1.5,6,6,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T07:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.8,37,-3.0,-12.3,0.0,100,2.8,6,7,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T08:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,5.6,27,1.7,-12.1,0.0,96,3.3,6,8,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T09:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,7.9,25,4.2,-11.1,0.0,99,2.6,6,9,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T10:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,8.9,26,6.5,-9.4,0.0,90,3.6,6,10,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T11:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,10.6,22,7.9,-10.4,0.0,86,9.3,6,11,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T12:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.4,21,7.8,-10.3,0.0,90,15.6,6,12,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T13:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.3,21,7.1,-10.5,0.0,97,18.1,6,13,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T14:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,10.8,22,6.4,-10.1,0.0,95,17.3,6,14,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T15:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,10.0,20,5.0,-12.0,0.0,94,14.4,6,15,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T16:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,9.2,20,4.1,-12.8,0.0,97,11.8,6,16,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T17:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,6.4,28,2.0,-10.6,0.0,99,7.6,6,17,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T18:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.0,43,-2.7,-9.4,0.0,95,10.3,6,18,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T19:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,4.6,33,0.3,-10.5,0.0,99,6.5,6,19,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T20:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,3.5,30,-0.8,-12.7,0.0,42,5.4,6,20,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T21:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.3,34,-1.5,-11.9,0.0,51,2.9,6,21,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T22:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.8,39,-1.7,-10.8,0.0,39,0.8,6,22,heladas_invernales,0.3,0,medio
2024-06-09,2024-06-09T23:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.7,42,-1.7,-9.8,0.0,66,1.1,6,23,heladas_invernales,0.3,0,medio
2024-06-10,2024-06-10T00:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.8,42,-1.8,-9.8,0.0,11,2.9,6,0,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T01:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.1,43,-3.2,-10.3,0.0,0,6.9,6,1,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T02:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.8,41,-3.7,-11.0,0.0,0,8.0,6,2,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T03:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.3,35,-1.9,-11.8,0.0,0,5.6,6,3,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T04:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.2,34,-1.9,-11.9,0.0,25,4.8,6,4,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T05:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.8,35,-2.1,-11.9,0.0,36,3.3,6,5,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T06:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.2,38,-2.5,-11.6,0.0,91,1.8,6,6,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T07:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.1,40,-2.4,-11.1,0.0,86,1.1,6,7,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T08:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,5.9,26,1.8,-12.2,0.0,95,4.7,6,8,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T09:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,8.3,21,4.2,-12.6,0.0,78,4.2,6,9,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T10:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,9.5,21,6.8,-11.5,0.0,62,3.7,6,10,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T11:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,10.7,22,8.5,-10.3,0.0,92,5.9,6,11,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T12:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.6,23,9.3,-8.9,0.0,57,8.7,6,12,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T13:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,12.0,23,9.1,-8.4,0.0,92,11.5,6,13,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T14:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.9,21,8.1,-9.9,0.0,48,12.6,6,14,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T15:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,11.4,19,6.6,-11.4,0.0,1,12.2,6,15,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T16:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,10.3,21,5.1,-11.0,0.0,1,12.6,6,16,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T17:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,7.3,33,2.8,-7.8,0.0,4,9.4,6,17,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T18:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.5,57,-1.5,-5.1,0.0,2,7.9,6,18,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T19:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,4.3,54,1.3,-4.3,0.0,3,2.3,6,19,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T20:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,3.8,60,0.8,-3.2,0.0,0,2.9,6,20,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T21:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.3,72,-2.1,-3.2,0.0,62,6.0,6,21,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T22:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.6,64,-0.7,-3.4,0.0,88,5.2,6,22,heladas_invernales,0.4,0,medio
2024-06-10,2024-06-10T23:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.4,67,-3.3,-5.0,0.0,92,5.8,6,23,heladas_invernales,0.4,0,medio
2024-06-11,2024-06-11T00:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,-0.4,66,-4.4,-5.9,0.0,95,7.4,6,0,heladas_invernales,-0.4,3,alto
2024-06-11,2024-06-11T01:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,-0.3,63,-4.3,-6.4,0.0,100,7.7,6,1,heladas_invernales,-0.4,3,alto
2024-06-11,2024-06-11T02:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.1,52,-1.6,-6.7,0.0,98,5.4,6,2,heladas_invernales,-0.4,3,alto
2024-06-11,2024-06-11T03:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,2.0,53,-1.7,-6.7,0.0,98,4.7,6,3,heladas_invernales,-0.4,3,alto
2024-06-11,2024-06-11T04:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.6,55,-2.0,-6.4,0.0,99,4.5,6,4,heladas_invernales,-0.4,3,alto
2024-06-11,2024-06-11T05:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.5,61,-3.2,-6.2,0.0,99,5.5,6,5,heladas_invernales,-0.4,3,alto
2024-06-11,2024-06-11T06:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,0.6,62,-2.8,-5.8,0.0,100,3.3,6,6,heladas_invernales,-0.4,3,alto
2024-06-11,2024-06-11T07:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,1.1,64,-1.8,-5.1,0.0,97,0.4,6,7,heladas_invernales,-0.4,3,alto
2024-06-11,2024-06-11T08:00,Puno,Carabaya,Macusani,210301,-14.0697,-70.4311,4315,12240,4651,38.0,True,papa,5.5,52,2.5,-3.6,0.0,98,2.9,6,8,heladas_invernales,-0.4,3,alto
